,0,1,2
3563,0.3632730877665289,0.11456948196437998,0.9264511061390723
2150,0.7196514508460796,0.015654683078960438,0.9905991208286659
3152,0.22654323384988795,0.9881596630216697,0.027448475180403296
3993,0.37681413567378974,0.08074381893350241,0.9478688475052318
3816,0.8946283879763686,0.31636875188723756,0.5881191299896832
4848,0.36457683979865324,0.5708026524400687,0.49165863144672606
1811,0.040517291722661435,0.3574026542555267,0.7077593338769422
749,0.22515000723972842,0.8521912902672377,0.195023321278134
4784,0.5629728816238593,0.42158788910658523,0.6156123757366229
3377,0.806440115553859,0.3132103437293785,0.6882149842232719
2083,0.38774236236745513,0.0771927003325515,0.9531315753375611
1396,0.13369960760127217,0.5480369326172428,0.5342911473125003
340,0.6275072935601952,0.447617787208192,0.5802872394182932
4990,0.4021336987659953,0.11367756772536398,0.9220126843091827
1900,0.13284472191866692,0.9403437920887648,0.12016447358481173
4811,0.8284015072857279,0.15313053251087583,0.8235778099094215
55,0.24857327210749494,0.6755066993170836,0.396289123032998
599,0.3706935445364805,0.3228257995111563,0.7428236473312667
3480,0.984155705150495,0.10476716407157557,0.040394403893701
986,0.8361055003466105,0.3718840518540093,0.5920612286783601
1136,0.3146508397467086,0.5795795814527422,0.4895469576678333
2886,0.22522522522522523,0.9167469915454044,0.12228817668277396
2062,0.5844174597771192,0.16163185641233885,0.8773037322553581
1394,0.20016643396437647,0.8505763164103131,0.1891891891891892
3186,0.0372574350029577,0.9847953097457242,0.039006539379292306
2855,0.8902081680011291,0.5913752585984304,0.33094587218830374
858,0.38233774718468966,0.6090200247508808,0.4520110838207084
4201,0.6454004219582055,0.34357885301749547,0.6940647694670247
3444,0.9828819810267645,0.4081964909898769,0.014682360410752852
2949,0.6116018344410931,0.6532225885220198,0.39762547875407855
3562,0.07958779327942676,0.5239651268578717,0.5578404679839278
2392,0.5726398441926086,0.03478688205703811,0.9817663510105498
959,0.6064950274644509,0.5485588894145416,0.48674768387536455
4266,0.6006156124996219,0.28138423683525826,0.7504788776439476
299,0.10791732905430439,0.6107106281121962,0.44869819537038635
600,0.2901347555399357,0.4835484261907346,0.5877958463659393
4486,0.6562004156829231,0.5055021675218915,0.5215537868799535
56,0.5299484535905749,0.5882474197515866,0.4465392632907455
2203,0.7065046392267867,0.0249601429627901,0.9847109798557953
4159,0.36571955719779903,0.45103019239634745,0.610467153558825
4432,0.47917116815404914,0.45272209015398496,0.5926013446149669
4428,0.4666025820818357,0.2620179684257216,0.7857779820840861
4387,0.8442168622559274,0.0370358916710375,0.948170647372358
1044,0.7918327988917444,0.2442469813224578,0.7272368738425199
2171,0.7099684419220534,0.12038392872708152,0.8940637292039971
4344,0.6191007729602316,0.07639971383610054,0.9414975223086378
1312,0.30223911406431797,0.3278774644172191,0.7477477477477477
2306,0.687939772339922,0.07828951636046802,0.9353227420016829
2255,0.872028444260209,0.12806455522456234,0.8211505424444177
3674,0.21495525198066867,0.4464669429310754,0.6429540906828379
3630,0.9530669248618547,0.1530344390374695,0.5359172491134891
3407,0.807008656193485,0.051801519228665306,0.9448884751554305
3117,0.8543514833909709,0.9877000317484895,0.012165956011220707
2408,0.2719807006206568,0.12307521874055827,0.9278093822994785
2160,0.6403876715961941,0.022114058143817186,0.9880406041148808
656,0.9809988473374504,0.33729375428305236,0.010238323645219575
4153,0.271200256099535,0.5771894401317978,0.4735038523845007
4902,0.7591413771804063,0.12359585087312587,0.8758940022554886
119,0.21818442169634744,0.704395471617342,0.3470416361547832
1565,0.20436759091744205,0.5367171119145444,0.5361022925618237
2417,0.5604496412976304,0.027154067569551025,0.9868522230996237
638,0.020823212558977375,0.8775907785368008,0.16802316619132482
2319,0.1853606635189728,0.2055958844573516,0.8585916303483963
773,0.22261809287739986,0.519523461576747,0.5495495495495495
3112,0.95888594043772,0.5790921489001234,0.09275677395204987
4709,0.5669609545394917,0.19042056639926652,0.8461599362092673
4680,0.5820885542287683,0.3711358542019001,0.6656995872292475
1046,0.9712631654560211,0.13513513513513514,0.23289914628146594
3497,0.720849472841766,0.15714892805479108,0.8988069131727445
3141,0.39652691338706264,0.7584824789049844,0.2992004766702996
2462,0.2954028003239947,0.32491411762996514,0.7317697785205068
2295,0.719721405408817,0.11777154477040183,0.8986420945771054
2112,0.34846365471163654,0.12392665760488947,0.9208691030710551
1091,0.5502766898131813,0.351279025357813,0.7053387342916818
4110,0.32728477315854404,0.223381694476571,0.8257920390017289
457,0.03556431399751505,0.8728852351911589,0.17240337335290246
2716,0.13972502899522618,0.8948584956518111,0.14456291305359453
2132,0.5520506176174236,0.17099942360010004,0.8728204271686144
2702,0.6846846846846847,0.9303637525692877,0.07745549608892785
3725,0.9709730629594834,0.4205110311678624,0.06309438494335258
1743,0.6185866768611965,0.8678265574827077,0.1497201359940266
4958,0.17081807969630733,0.3198693105643706,0.7295818067517768
4827,0.052935166265099795,0.6890274580000703,0.3860275945560266
4122,0.6370339841363555,0.4273841288337879,0.6080898784936186
1237,0.938418912213059,0.1482994316330882,0.6755833225975171
3257,0.6611156715089569,0.9890199833947498,0.019337923800734753
1383,0.052213201428562867,0.6431088035240238,0.44420834732153747
2698,0.8137964968978525,0.9087974920875915,0.06948386809569157
3527,0.9769394853677202,0.033187796302779744,0.3342023241330226
3742,0.11590592484077128,0.7169066257226274,0.3595022920520695
2323,0.5614897626272348,0.1044453710915034,0.9289299771071643
3416,0.6833256717324888,0.23522974142667064,0.7784733363599593
4850,0.2823640993992828,0.2842856042342056,0.764389207390865
4970,0.1221674695088188,0.611566346946316,0.4760806545050769
3399,0.711927087377337,0.18483135779501034,0.8572100328870428
3705,0.8879701197226372,0.12799212976510213,0.8208176843287157
3919,0.6589424038422469,0.041676677881102436,0.9697817206264563
4779,0.25829441354821975,0.8184035575884546,0.23090121793423168
4448,0.48739338605373783,0.4355513541034566,0.6226027079779409
501,0.2029287253947985,0.38547793922532697,0.6841988550332766
4646,0.9388082177252782,0.42280008169476174,0.24705429167899132
2030,0.5073254965010755,0.04416511111245876,0.9781146825325737
4234,0.40440685982534524,0.29239003222277954,0.7595560720463177
689,0.7983848210118322,0.463335479817226,0.49380177985770146
1783,0.4304331702011017,0.625960128765373,0.4275326292893195
3328,0.4845338156731603,0.2926345970693971,0.7487470726253743
4854,0.5136219019375698,0.2300074020373818,0.8111131100098976
1828,0.02257600416861672,0.9515829828133572,0.08162406517463339
3856,0.3236317208910387,0.27288569179283134,0.7958433580867019
3253,0.24783326577597228,0.895198144988871,0.14182180332658273
2830,0.13011745427847043,0.9953500313971122,0.014444997761606404
1673,0.6079548722040958,0.1788880729798734,0.8508655694070816
2367,0.93890771782684,0.16929792881111838,0.5810616018110668
2032,0.33943159027448766,0.18389105086935031,0.875090613209193
2629,0.6054494108720802,0.9149873488497458,0.09307596260639095
3368,0.20413199622411232,0.34927932318447175,0.7267401841924357
3605,0.8728190516123269,0.03468224673453094,0.9385216624425528
2239,0.8696692157516155,0.1116125101909308,0.8448808710215329
4278,0.961460592968604,0.2606987200009983,0.32315129994797365
2727,0.5253029023357607,0.917535497243939,0.09830216798885905
2454,0.5006138534974268,0.03117404418749561,0.984368484220261
4466,0.2557750389125175,0.43243243243243246,0.6338035234912422
2397,0.2621883493820591,0.12062373621726821,0.9295860582415022
1569,0.0320511138614752,0.7172443438857281,0.3613364360833404
4370,0.9956161346468797,0.001699073253716136,0.0027798058357584032
2314,0.12019779735824976,0.22425345838284788,0.8358339039025956
3895,0.5018958625736012,0.1394643975991171,0.8955790220569108
4331,0.8171640424876567,0.048681749004259645,0.9389174371034605
3880,0.5887774547878841,0.7020063712728708,0.3400118884586589
1534,0.04018409493404113,0.6418314831460015,0.4396785896155254
4462,0.7548583335086174,0.08586965768802311,0.9144161421537077
2558,0.07709201948135766,0.9137974141578359,0.13080554115204918
1595,0.3753407576471429,0.5296012677844549,0.5255457108488608
4297,0.6747047901542648,0.646666269377408,0.3728916201135861
583,0.12132492744204688,0.6007107562801534,0.4793258997429557
266,0.39209762703855333,0.7023154613870619,0.33994744114941566
4176,0.2530144263798552,0.5095565842727378,0.5353817795381355
4142,0.05742859308673992,0.5571831647961157,0.5272699589144093
4147,0.3537959654967002,0.20337968235965564,0.8439339653792871
4217,0.06606894482931185,0.6793012346322116,0.40553103171751886
826,0.1590116778698732,0.5494831494491745,0.540443095616391
4653,0.9801828666246053,0.011046424769300409,0.4115758426670445
2500,0.07954069805636754,0.05001283840195027,0.9801199188595311
2486,0.7573871038825939,0.020094863520147242,0.9856692937305651
2043,0.5743592677580994,0.0791825956594698,0.9459639273365662
2648,0.8748136042509366,0.6358107928192477,0.3070740335579787
4288,0.9963136657718601,0.0011540437582602883,0.002048983176410653
3455,0.9973301981803295,0.0009152840959349524,0.0009958761419290203
2994,0.6586421427802325,0.8889506312628157,0.15476648901828194
4525,0.6741255299003318,0.11624965796473985,0.9000006133764322
1172,0.8552055908226744,0.458874290255834,0.44762932316554055
3804,0.9866674608913963,0.004475269930486551,0.2950154954047919
2498,0.5074412265867453,0.28722150780155054,0.7571153845468721
3476,0.43963452831704525,0.11115674647837645,0.9319540493539477
4772,0.24176657565694767,0.7215261039973155,0.33432016275583376
5007,0.8266006412866458,0.058464449089645876,0.9325739741112867
3884,0.7866685824716569,0.7774239148412972,0.20565653935887507
524,0.5749375694172868,0.9588038835103992,0.0547433700116696
468,0.17527518203649753,0.41539895135237104,0.6466854617161727
2925,0.6626984643184773,0.9836967122389652,0.047662457084151996
1336,0.7367723061214921,0.07988182585033726,0.924861400212695
1505,0.438812025841155,0.749749118188489,0.2586404930287295
3832,0.7397358121514302,0.5664740094516378,0.45394600821455916
486,0.10277212665656232,0.5935606991146977,0.4973780946150267
4742,0.987056664988859,0.014108838986090055,0.07444695540655921
165,0.5276243107507576,0.6889944167605061,0.37239543747078574
885,0.9287576862360555,0.28843713230595575,0.6674319700875878
1781,0.02450654439643845,0.6119049109481799,0.4556553358293022
4932,0.45895714357939676,0.5818731964751538,0.48096913892085924
4856,0.41813746555954895,0.41680702888723964,0.6486486486486487
3820,0.8692148163548524,0.19766846371080465,0.7429648833913248
2911,0.23509852445630253,0.9893507046694017,0.02458015948583031
4419,0.5462826373906698,0.228213707922923,0.8038639327702328
4714,0.42126419205818805,0.44029196152816713,0.6320525921651526
4586,0.33809371590896886,0.12216766792789283,0.9133818483232682
4681,0.8975581413368925,0.20820017015242173,0.6921590102310347
1719,0.11677642669433817,0.8491038372516795,0.18518782027264233
390,0.4798048492635202,0.5042271543735733,0.5401041730390872
2387,0.886582799456492,0.3556781507648433,0.5274222237137018
4914,0.7990184797116789,0.2562733117257957,0.7335514401628063
887,0.8728763314128078,0.11597049139268162,0.8519846032140248
2288,0.9509224751616772,0.023136637771521706,0.771945218284858
4690,0.5283059813518312,0.2763082279863443,0.7744786398066974
18,0.9028789574865044,0.9240644443443805,0.025788812148166845
5091,0.46141008743862233,0.30943991425674416,0.7307190217020901
4488,0.4884771553659376,0.7319318737384145,0.30789656040066593
452,0.19916989825359205,0.6455871200169211,0.4204923603820108
2743,0.10264326714143793,0.9289029612362341,0.10269747645659033
103,0.2423499784540747,0.7161373535722382,0.34411251306868484
3178,0.040621778243129035,0.8694115586011828,0.17936457657672572
2511,0.05812238633515787,0.21935476332727602,0.8478250758607253
1582,0.2853250354017132,0.5203130841143141,0.5595075560864443
2027,0.6572004169369777,0.13320956571578055,0.891639825565881
259,0.1677592599115036,0.8199165027573159,0.221818169665828
3899,0.477660407556761,0.24127012542651705,0.8016973162536286
2963,0.1702566337968494,0.8931522777924743,0.15157692062216555
2173,0.5205324000526365,0.010886079193764803,0.997552379242954
3875,0.7408120876660718,0.2554459481988856,0.7534226967703872
4615,0.38858521325160333,0.1417987647696693,0.8998702618317695
2527,0.5208179500826888,0.8951615662850249,0.12838989435687714
2879,0.6267542781901954,0.9701745161193789,0.04225310938203808
768,0.33462593202089175,0.8767287316052799,0.14970476923989381
278,0.26928993890630865,0.577020374323854,0.4837012697641142
3781,0.833983919232839,0.5908253057506999,0.35600885947537675
1356,0.06817153083481653,0.4613141501107374,0.5898176419936961
2442,0.2504934644850381,0.29424194281968075,0.7710336299364305
4989,0.140142123873305,0.3830925889639973,0.6943334541063245
3528,0.503400397772609,0.12612612612612614,0.9152970795122549
3757,0.8984030794023024,0.08791157906297996,0.8377342533941963
3530,0.2021820761046559,0.23603072054195667,0.8260595786083412
219,0.7004683822221439,0.6506049338376907,0.3451104950213404
1163,0.9629916891807732,0.2848999599249768,0.14520665723773254
3539,0.8522742668458294,0.2823919708352729,0.6649478718492932
4996,0.36464915507146306,0.12000901363381823,0.9188750624497001
2554,0.2191258899050169,0.5084718266816907,0.5823740832756304
4998,0.5640222370070123,0.08512839110073227,0.941252717116617
1231,0.9548487653753986,0.28449670934054033,0.25487892200613227
3314,0.839623476482186,0.20772921631820432,0.787706308212079
1681,0.8699677128630038,0.265478235115015,0.6496046544239383
5053,0.9302081268698331,0.3135913938892096,0.4262930222203204
288,0.17907955100416606,0.6148683700119844,0.47331616350383515
3003,0.8478475396456507,0.8419637692664901,0.12915741285071797
4861,0.6751275450742569,0.1470064660597962,0.8768017956216989
1466,0.39123360070405,0.6742669879818106,0.38637180149378236
3819,0.802282502863191,0.7647724493480859,0.26233211966665376
1374,0.08947035455768826,0.7358590003691029,0.32174374807195055
44,0.4166792226914235,0.7397038877601725,0.3042326839546579
1458,0.3233794887871556,0.6847918907105632,0.3668384096327001
551,0.4068805253685633,0.355583164583882,0.6958051380065031
4964,0.37828781857262683,0.6394339610670818,0.4257990442885472
3447,0.43637292148586315,0.20366615622685,0.83841671867606
4146,0.2914927944992205,0.3580391546547947,0.7108930829728303
3138,0.7666568509700581,0.8857057736869189,0.09879266252699358
2509,0.7467240468008542,0.036490768248988184,0.968163448694795
2430,0.1429203376713898,0.18168428366133385,0.8855305983336604
1181,0.44387564415691916,0.2677137593937009,0.7878445271693526
626,0.039390894655676884,0.7238079684057159,0.3581115356526984
1664,0.8047286236899576,0.5376636805653796,0.40836294075412066
4249,0.883735051633745,0.692650311820744,0.19836462785138478
2424,0.74997297102777,0.0083299840135468,0.9971029175073259
3988,0.588833395857529,0.25715578204453343,0.7899778530129857
3475,0.9332504593188876,0.09705797887753442,0.7146982739490915
4019,0.6093430610091807,0.06504738301707358,0.9496161823542284
1908,0.393429574140115,0.49702521111899445,0.6066165365233324
1139,0.3360877685397979,0.27078522282800777,0.7858564099111369
3207,0.3165751721904301,0.8283492437347867,0.21382915708692216
4588,0.5772128884498892,0.10908332393303498,0.9169347746772027
173,0.49686031643041484,0.644383492289743,0.43165808640224584
1393,0.13919507106289153,0.9382414276895651,0.09899815998642138
1852,0.6087412225676468,0.9397664786058749,0.14146230651115255
1618,0.9228826761369605,0.24855391484639236,0.5305447509185311
1892,0.44914399085638707,0.5512946565880036,0.572755017879992
3114,0.1719179199126167,0.9189608972569466,0.12328626197276087
3893,0.6991648009858885,0.4686778393713693,0.5528281272416159
88,0.11121239579662476,0.9187575160429626,0.10694940657941744
3973,0.3519442868435682,0.6833500712290015,0.3700037968067682
2742,0.34579935027244857,0.6524302589183267,0.4140656745169722
585,0.22252040206191542,0.3052859394556559,0.7569205795635353
2101,0.19010663759920796,0.18420679092890804,0.8807847032053411
3744,0.327818645915882,0.30116576629042185,0.7728009104210138
4794,0.8771493882745998,0.07372783824433547,0.8702881728113006
2515,0.0974968759369394,0.7819374696834991,0.2854349575767261
1730,0.06356318989805301,0.8258940164976121,0.21587041485737724
4063,0.8271348160786629,0.5476188333597358,0.4104565877985814
2946,0.9815520859229495,0.8368984910151448,0.005644875813050499
2352,0.201905980361123,0.30530814804592943,0.7704426762644614
3664,0.32881437675124414,0.3164059783287417,0.7387387387387387
2605,0.9889805508774681,0.48511276843663137,0.005254648697951262
2699,0.3721087640599475,0.989273395723612,0.02285153657578796
3131,0.3512467115161614,0.9322386693138406,0.08897704639257402
2110,0.10896453177857962,0.23486896187302628,0.8298371957641727
2446,0.5495495495495494,0.2627734565774836,0.7867408384223251
2291,0.8204087394476157,0.32299485975338915,0.6483665680435738
516,0.7332252982003934,0.9026837121697538,0.09092772160353361
396,0.43508019999855,0.2750707925174683,0.7657657657657658
4706,0.7207207207207207,0.3436206581906853,0.6734998696900774
47,0.6804036350473494,0.8476785002508754,0.16216216216216217
509,0.001880963398951256,0.7517172908689647,0.31765713641614624
348,0.6732738184879224,0.25428472693215065,0.756545092072143
631,0.3037555358148199,0.4967952748300926,0.565346569282192
493,0.04590566322267398,0.7978500608055297,0.2739770978625881
3065,0.6662756931746174,0.7199026909075669,0.31642721887410685
416,0.24314424438566545,0.788776756584177,0.248474143473078
5073,0.5204979627442425,0.45111116594866135,0.5927984297975266
4511,0.5549303906179122,0.14315831320153435,0.8902482876411916
3388,0.9377777794919135,0.21620632191731723,0.6133988818190279
2534,0.35245547553199164,0.9942595490545355,0.015433869107115398
218,0.6866575797638996,0.8863959231078621,0.11711711711711711
4107,0.3994636762187773,0.3855231531930607,0.6818509595347182
702,0.8273581154996907,0.7802313424119203,0.1678342366761415
4273,0.48704744110497666,0.2647034184243723,0.7796203688983998
3163,0.5112565347735403,0.5531883422508912,0.5012800077977801
1890,0.5263118424561105,0.49096474555147357,0.6078139166579225
277,0.2626708139270505,0.30190064476002515,0.7599796526821461
4888,0.19319285879906162,0.5205596679281632,0.5408028494260191
1468,0.7762783486393173,0.411115220108825,0.5722484556059243
2691,0.1519188666516389,0.8076380467260413,0.24932359784097044
265,0.21558006364038115,0.6276883710216112,0.44286206057357175
1955,0.20770979563217332,0.12825701725801192,0.9249292083823772
123,0.191368641717121,0.2659369371378635,0.796116823420078
1601,0.7922353275979518,0.4947215561238986,0.4642462845872992
4608,0.49207286031576836,0.2986553650438023,0.7485929521627249
1996,0.48049056523514855,0.07480728314903932,0.9538506605800795
4092,0.9604457218618083,0.1857833867753566,0.32934820524008607
2857,0.2072072072072072,0.5929486369760367,0.48154393030132914
3315,0.4952828164502061,0.624593579591612,0.442181769519538
4083,0.8618446123562347,0.5793527245362216,0.3326670551805194
4483,0.8866454423759752,0.4943299803954357,0.3795687998804768
4532,0.9771810342058157,0.3020056527805979,0.028138131266017274
421,0.4197561609424038,0.7933076060900008,0.24336835706471335
799,0.2698416644238442,0.6657881706291218,0.3889159892247211
3942,0.624542591795586,0.36224431463430024,0.676667637126256
3623,0.3902440448445441,0.06748338851847324,0.9593047899131627
1144,0.5166405941484696,0.24424401904456125,0.8128009435465211
961,0.8635685499407417,0.4551925847096733,0.5514811801018874
1869,0.9996841323836978,0.9998281725306861,0.999852982831498
4793,0.36701262188734024,0.5879914754806181,0.48194240477547423
4607,0.8877525942442669,0.37522749953063755,0.5039209720181876
985,0.33747245741133686,0.5279142482952227,0.5506413443834395
1813,0.3270085936531676,0.7597243907185102,0.2732134823743815
4701,0.4280467465060726,0.5515867022530097,0.5008519842416915
737,0.4122907086452161,0.7767687821794723,0.2691292343074185
608,0.08478453280681635,0.7133066891916505,0.3507736284867957
2121,0.04741757237723982,0.11602879979870012,0.9238299150566147
754,0.23640064114904258,0.7122971300635439,0.34513852243610316
4362,0.9440612546138627,0.1416133449140328,0.5765765765765766
2819,0.16074590034289057,0.5765841956729225,0.5029372458099386
2655,0.890360168694082,0.4728921638910116,0.40671238646770497
2451,0.591113788304489,0.028851314741367498,0.9851211292933688
3350,0.6336264044804667,0.33495036357362334,0.7000236813707517
4912,0.3399235060987051,0.4755842680006813,0.5995246139289525
2662,0.5689141993259832,0.6483153194067479,0.39324894407490774
2666,0.7819154100685086,0.9463766912691778,0.059428279564875404
363,0.5349022658099749,0.6425250198416603,0.3982130813077799
2131,0.5775595693985781,0.14124444682956463,0.8939987085205502
460,0.1190344921325944,0.8999107865183379,0.13720804445533008
742,0.41244070468524013,0.9059681771442377,0.11021954204126502
650,0.9529894028029817,0.5851591361922222,0.07877713245168184
2519,0.16967401563440465,0.7833243363258783,0.26847132341121055
3602,0.7187013542287677,0.3823864748968679,0.6610332882250812
447,0.049898996599114925,0.8538412632033233,0.18349475315991984
4704,0.3966444384313865,0.5466757113278792,0.5056087935509295
3376,0.4185265124913704,0.1940283172976988,0.8556997845092611
4520,0.9924557249306593,0.03358252544193984,0.006364010569623995
1148,0.9171695344697449,0.7730123626721915,0.08704511303967921
3606,0.9039014073607887,0.23996411066930706,0.7045101501931386
1981,0.35636161914460995,0.3760961015033537,0.686189063024279
4341,0.4552893130108887,0.050798292175772634,0.973135468788626
4128,0.3964566196682716,0.6002398802156171,0.4734492815050807
2531,0.07730105193620444,0.7117117117117119,0.3684585291118271
4502,0.7270305036734893,0.19116557320947272,0.8240826126216041
5064,0.3063063063063063,0.4184227345725788,0.655156134788965
208,0.24250077122915564,0.6436215425354,0.4524467759151594
86,0.27321385821553007,0.79066600978724,0.24764922670788758
242,0.35432942954589625,0.6906556449943165,0.3627412789910183
389,0.2379405846328174,0.832810218297217,0.19620256509303666
2455,0.6274473495532578,0.24465687032935343,0.780869338968397
3523,0.7776659033304006,0.1574840602949854,0.8636689162646705
1216,0.9612877808678021,0.2951781576287953,0.19217799888362758
1192,0.3050972250909016,0.3635874555892628,0.7017444866703226
4733,0.42520750283261416,0.5887205715228024,0.4626343601765961
1818,0.6909565768698838,0.8597843752452597,0.14013342138550314
371,0.4751229397147543,0.8144053183604167,0.20805760136187873
1068,0.9679635279369797,0.28991872489962545,0.11688837736381541
802,0.06756587875169592,0.6153830115670597,0.4630372793024069
5043,0.9405149541893563,0.08510675716600423,0.6776134276700151
3201,0.3324489262141492,0.9880183104185216,0.02496797621343663
1283,0.5473274439245552,0.49936722194751815,0.5547767085230109
2302,0.8217236686758912,0.08916902516220773,0.8921429636593876
2681,0.341569958266052,0.8121237877836783,0.22227404714040688
4558,0.9221849229966108,0.610784756899341,0.22032933775801888
3987,0.6614497418295561,0.06943658310437738,0.9442006679408501
701,0.7565640127075651,0.8814184543779199,0.11032981932484483
93,0.16514978699771743,0.8607717057241948,0.16807587522416267
4624,0.946943892208377,0.09802411563700557,0.6232331277776676
2374,0.7226952731388137,0.11041464951529571,0.9038755414022968
4840,0.322528982568709,0.5989860496724927,0.4550062138961396
1833,0.08679311800250487,0.7954365878844308,0.27776156212101244
1454,0.08376989138806118,0.5135001414258374,0.5483239187813678
1141,0.8268726990621761,0.34240951483068466,0.6376819804613608
4844,0.541516702029297,0.20095339388156302,0.8388063387901832
1627,0.21981057766238066,0.7550002946752119,0.3063063063063063
4411,0.08783752334661615,0.7510902336039996,0.3241697011997623
4657,0.7583908061457422,0.42442250968535433,0.5697855577638253
3337,0.6366800563193519,0.08906075987693085,0.940882173820939
4689,0.778004126674806,0.7632523187426666,0.21254482625316787
896,0.4921861311045092,0.5001913682718323,0.5546714523611682
3126,0.544590504087973,0.8568353742147997,0.19945324659469704
1257,0.8573242240851946,0.3704032641952734,0.5487470352779703
1645,0.5361447446786142,0.3854808737220917,0.6666626123527175
1330,0.26026951192615816,0.37936104468451776,0.6889306717286523
3915,0.4382191697000772,0.4253458499617654,0.6379837984355133
4241,0.3134999450119676,0.22617006481611018,0.82014073987869
535,0.4671866373908486,0.6562502652377553,0.393804755914935
772,0.5855855855855856,0.7297297297297297,0.30478204292548083
113,0.00995563594639977,0.9371676496119469,0.11076620761800662
4464,0.9150975665756279,0.4322311824864028,0.4083710027990562
3076,0.2721914494661003,0.9799710233959211,0.04130159553938831
1301,0.22493856166449264,0.6936724657196972,0.3572640442212624
1959,0.26331336375604536,0.1971307066021051,0.8625011924167908
3346,0.6850613986439184,0.21614379693112276,0.832880455877885
3854,0.4591572485824524,0.5745768599063051,0.509025190168702
1853,0.9240276669111048,0.6275492033938589,0.5385410326889494
717,0.615720316315725,0.7626446035803314,0.2651962698124528
4803,0.613858752361731,0.5610151131005804,0.47507603268721244
3032,0.9725845988831878,0.8081765872933278,0.15413568431946165
3752,0.8166267167022764,0.5983919536568064,0.3844567065540336
4492,0.8039650937602806,0.17477455432509365,0.8108108108108109
1120,0.6488076010190129,0.8429910957076627,0.25134382036989533
3161,0.5345163266021478,0.8117919971096313,0.2199406162093922
